preceptorID,specialty,name,addressSubpremise,addressStreetNumber,addressStreetRoute,addressNeighborhood,addressLocality,addressDistrict,addressCounty,addressState,addressCountry,addressPostalCode,addressPostalCodeSuffix,addressFormatted,geoLatitude,geoLongitude
15104,ophthalmology,"Center For Advanced Eye Care",NULL,3500,"U.S. 1",NULL,"Vero Beach",NULL,"Indian River County",FL,US,32960,4511,"3500 US-1, Vero Beach, FL 32960, USA",27.6562138,-80.4017181
15105,Radiology,"Willis Knighton Health System",NULL,NULL,NULL,NULL,Shreveport,NULL,NULL,LA,NULL,71103,NULL,"2600 Greenwood Rd, Shreveport LA 71103",NULL,NULL
15106,Pediatrics,"Children's Medical Group",NULL,2316,"7th Avenue South",Southside,Birmingham,NULL,"Jefferson County",AL,US,35233,3215,"2316 7th Ave S, Birmingham, AL 35233, USA",33.5085068,-86.7951736
15107,Neurology,"Callahan Eye Foundation Hospital",NULL,NULL,NULL,NULL,Birmingham,NULL,NULL,AL,NULL,35233,NULL,"700 South 18th Street, Suite 601, Birmingham AL 35233",NULL,NULL
15109,"Internal Medicine","Wythe County Community Hospital",NULL,600,"West Ridge Road",NULL,Wytheville,NULL,"Wythe County",VA,US,24382,NULL,"600 W Ridge Rd, Wytheville, VA 24382, USA",36.9546585,-81.0971985
15112,"Cardiovascular Disease","Augusta Health Cardiology",NULL,NULL,NULL,NULL,Fishersville,NULL,NULL,VA,NULL,22939,NULL,"78 Medical Center Drive, Fishersville VA 22939",NULL,NULL
15113,anesthesiology,"Grandview Medical Center-Birmingham",NULL,NULL,NULL,NULL,Birmingham,NULL,NULL,AL,NULL,35243,NULL,"3690 Grandview Pkwy, Birmingham AL 35243",NULL,NULL
15114,"infectious diseases","Salem Veterans Affairs Medical Center",NULL,1970,"Roanoke Blvd",NULL,Salem,NULL,NULL,VA,US,24153,NULL,"1970 Roanoke Blvd, Salem, VA 24153, USA",37.2759743,-80.0238724
15115,"Internal Medicine","Baton Rouge Family Medical Center","Suite 100",8595,"Picardy Avenue","South Baton Rouge","Baton Rouge",NULL,"East Baton Rouge Parish",LA,US,70809,NULL,"8595 Picardy Ave Suite 100, Baton Rouge, LA 70809, USA",30.3934994,-91.0937805
15116,Cardiology,"Riverside Cardiology Specialists",NULL,500,"J Clyde Morris Blvd","Central Newport News","Newport News",NULL,NULL,VA,US,23601,1929,"500 J Clyde Morris Blvd, Newport News, VA 23601, USA",37.0634613,-76.4833374
15117,Neurosurgery,"Alexandria Cardiology Clinic",NULL,NULL,NULL,NULL,Alexandria,NULL,NULL,LA,NULL,71301,NULL,"Cambridge Medical Trials, 501 Medical Center Drive, Suite 250, Alexandria LA 71301",NULL,NULL
15118,"Rural & Community Health","Moores Mill Family Medicine",NULL,2160,"Moores Mill Rd",NULL,Auburn,NULL,"Lee County",AL,US,36830,NULL,"2160 Moores Mill Rd, Auburn, AL 36830, USA",32.5840149,-85.4436340
15119,"Thoracic Surgery","Cleveland Clinic Indian River Hospital",NULL,1000,"36th Street",NULL,"Vero Beach",NULL,"Indian River County",FL,US,32960,4862,"1000 36th St, Vero Beach, FL 32960, USA",27.6590061,-80.3930283
15120,"Emergency Medicine","Alabama Vision Center",100,3928,"Montclair Road",NULL,Birmingham,NULL,"Jefferson County",AL,US,35213,NULL,"3928 Montclair Rd #100, Birmingham, AL 35213, USA",33.5080490,-86.7592850
15121,anesthesiology,"Grandview Medical Center-Surgery",NULL,NULL,NULL,NULL,Birmingham,NULL,NULL,AL,NULL,35243,NULL,"3686 Grandview Pkwy #400, Birmingham AL 35243",NULL,NULL
15122,Surgery,"Opelousas General Hospital",NULL,NULL,NULL,NULL,Opelousas,NULL,NULL,LA,NULL,70570,NULL,"539 E Prudhomme Street, Opelousas LA 70570",NULL,NULL
15123,"Internal Medicine","Russell County Medical Center",NULL,58,"Carroll Street",NULL,Lebanon,NULL,"Russell County",VA,US,24266,NULL,"58 Carroll St, Lebanon, VA 24266, USA",36.8987885,-82.0784531
15124,Pediatrics,"The Baton Rouge Clinic",NULL,7373,"Perkins Road",Highlands/Perkins,"Baton Rouge",NULL,"East Baton Rouge Parish",LA,US,70808,NULL,"7373 Perkins Rd, Baton Rouge, LA 70808, USA",30.3981361,-91.1120987
15125,OB/GYN,"Opelousas General Hospital",NULL,NULL,NULL,NULL,Opelousas,NULL,NULL,LA,NULL,70570,NULL,"539 E Prudhomme Street, Opelousas LA 70570",NULL,NULL
15126,Psychiatry,"Vijapura Behavioral Health",NULL,NULL,NULL,NULL,Jacksonville,NULL,NULL,FL,NULL,32256,NULL,"9141 Cypress Green Drive, Suite 1, Jacksonville FL 32256",NULL,NULL
15127,"Family Medicine","Christ Health Center",NULL,NULL,NULL,NULL,Birmingham,NULL,NULL,AL,NULL,32515,NULL,"2152 Old Springville Road, Birmingham AL 32515",NULL,NULL
15128,OB/GYN,"Regional Obstetrics & Gynecology",NULL,NULL,NULL,NULL,Columbus,NULL,NULL,GA,NULL,31904,NULL,"1900 10th Avenue, Suite 200, Columbus GA 31904",NULL,NULL
15129,Oncology,"Florida Cancer Specialists",NULL,NULL,NULL,NULL,"Fleming Island",NULL,NULL,FL,NULL,32003,NULL,"4689 US Highway 17, Suite 2, Fleming Island FL 32003",NULL,NULL
15130,"Rural & Community Health","Total Care",NULL,NULL,NULL,NULL,"Alexander City",NULL,NULL,AL,NULL,35010,NULL,"3368 US Highway 280, Suite 218, Alexander City AL 35010",NULL,NULL
15131,"Family Medicine","MUSC - Lancaster Medical Center",NULL,NULL,NULL,NULL,"MUSC Lancaster",NULL,NULL,SC,NULL,29720,NULL,"800 West Meeting Street, MUSC Lancaster SC 29720",NULL,NULL
15132,Pulmonology,"Willis-Knighton Lung Specialists",NULL,NULL,NULL,NULL,Shreveport,NULL,NULL,LA,NULL,71118,NULL,"2510 Bert Kouns Industrial Loop, Suite 311, Shreveport LA 71118",NULL,NULL
15134,Gastroenterology,"Gastroenterology Associates - Greenville",NULL,NULL,NULL,NULL,Greenville,NULL,NULL,SC,NULL,29601,NULL,"1 Saint Francis Drive, Greenville SC 29601",NULL,NULL
15135,Radiology,"St. Francis Cancer Center",NULL,NULL,NULL,NULL,Greenville,NULL,NULL,SC,NULL,29607,NULL,"104 Innovation Drive, Greenville SC 29607",NULL,NULL
15136,"Internal Medicine","Riverside Regional Medical Center",NULL,500,"J Clyde Morris Boulevard",Warwick,"Newport News",NULL,NULL,VA,US,23601,1929,"500 J Clyde Morris Blvd, Newport News, VA 23601, USA",37.0638924,-76.4831161
15137,Bariatric,"Grand Strand Medical Center",NULL,809,"82nd Parkway",NULL,"Myrtle Beach",NULL,"Horry County",SC,US,29572,NULL,"809 82nd Pkwy, Myrtle Beach, SC 29572, USA",33.7583427,-78.8200989
15138,OB/GYN,"Obstetrician Gynecology Dothan",NULL,NULL,NULL,NULL,Dothan,NULL,NULL,AL,NULL,36803,NULL,"1458 Whatley Drive, Dothan AL 36803",NULL,NULL
15139,"Child & Adolescent Psychiatry","Behavioral Sciences of Alabama",120th,810,"Shoney Drive Southwest",NULL,Huntsville,NULL,"Madison County",AL,US,35801,NULL,"810 Shoney Dr SW #120th, Huntsville, AL 35801, USA",34.7019234,-86.5844727
15140,Pulmonology,"Pulmonary and Sleep Associates",NULL,725,"Madison Street Southeast","Medical District",Huntsville,NULL,"Madison County",AL,US,35801,NULL,"725 Madison St SE, Huntsville, AL 35801, USA",34.7229919,-86.5798035
15141,Pediatrics,"Carilion New River Valley Medical Center",NULL,2900,"Lamb Circle",NULL,Christiansburg,NULL,"Montgomery County",VA,US,24073,NULL,"2900 Lamb Cir, Christiansburg, VA 24073, USA",37.0892677,-80.5056381
15142,"Family Medicine","BRG Family Health Center",NULL,NULL,NULL,NULL,"Baton Rouge",NULL,NULL,LA,NULL,70806,NULL,"3401 North Blvd, Suite 200, Baton Rouge LA 70806",NULL,NULL
15143,"Orthopedic Surgery","Summit Orthopedics, Spine, & Sports Medicine",NULL,NULL,NULL,NULL,Birmingham,NULL,NULL,AL,NULL,35243,NULL,"3686 Grandview Pkwy, Ste 510, Birmingham AL 35243",NULL,NULL
15144,"Urology/Urological Surgery","Clinical Urology Associates, PC",NULL,713,"Goodyear Ave",NULL,Gadsden,NULL,"Etowah County",AL,US,35903,NULL,"713 Goodyear Ave, Gadsden, AL 35903, USA",34.0067825,-85.9696960
15145,anesthesiology,"Anesthesia Associates of East Alabama",NULL,NULL,NULL,NULL,Auburn,NULL,"Lee County",AL,US,NULL,NULL,"Auburn, AL, USA",32.6098557,-85.4807816
15147,ophthalmology,"Wagner Macula & Retina Center",NULL,NULL,NULL,NULL,"Virginia Beach",NULL,NULL,VA,NULL,23462,NULL,"5520 Greenwich Road, Suite 504, Virginia Beach VA 23462",NULL,NULL
15148,"Child & Adolescent Psychiatry","Brentwood Hospital",NULL,NULL,NULL,NULL,Shreveport,NULL,NULL,LA,NULL,71101,NULL,"1006 Highland Ave, Shreveport LA 71101",NULL,NULL
15149,"Internal Medicine","Mary Washington Hospital",NULL,1001,"Sam Perry Boulevard",NULL,Fredericksburg,NULL,NULL,VA,US,22401,NULL,"1001 Sam Perry Blvd, Fredericksburg, VA 22401, USA",38.3109779,-77.4830933
15150,OB/GYN,"Cahaba Medical Care Foundation",NULL,NULL,NULL,NULL,Centreville,NULL,NULL,AL,NULL,35042,NULL,"405 Belcher Street, Centreville AL 35042",NULL,NULL
15151,"Emergency Medicine","Piedmont Columbus Regional Midtown Campus",NULL,710,"Center Street",NULL,Columbus,NULL,"Muscogee County",GA,US,31901,NULL,"710 Center St, Columbus, GA 31901, USA",32.4805565,-84.9818420
15153,"hospice and palliative medicine","Aiken Regional Medical Center",NULL,302,"University Pkwy",NULL,Aiken,NULL,"Aiken County",SC,US,29801,NULL,"302 University Pkwy, Aiken, SC 29801, USA",33.5712395,-81.7618408
15154,"Family Medicine","Rapides Community Health Center",NULL,2200,"North Bolton Avenue",NULL,Alexandria,NULL,"Rapides Parish",LA,US,71303,4407,"2200 N Bolton Ave, Alexandria, LA 71303, USA",31.3230343,-92.4761810
15155,anesthesiology,"Gadsden Regional Medical Center",NULL,1007,"Goodyear Avenue",NULL,Gadsden,NULL,"Etowah County",AL,US,35903,NULL,"1007 Goodyear Ave, Gadsden, AL 35903, USA",34.0077782,-85.9657364
15156,"Family Medicine","Grandview Medical Group-Hoover",NULL,NULL,NULL,NULL,Hoover,NULL,NULL,AL,NULL,35244,NULL,"2949 John Hawkins Parkway, Hoover AL 35244",NULL,NULL
15157,"Rural & Community Health","Hartselle Family Medicine",a,310,"Pine St NW",NULL,Hartselle,NULL,"Morgan County",AL,US,35640,2316,"310 Pine St NW a, Hartselle, AL 35640, USA",34.4451141,-86.9377289
15158,"Family Medicine","Lincoln Community Health Center",NULL,1140,"South Vienna Street",NULL,Ruston,NULL,"Lincoln Parish",LA,US,71270,NULL,"1140 S Vienna St, Ruston, LA 71270, USA",32.5170441,-92.6391678
15159,Nephrology,"Huntsville Renal Clinic",NULL,NULL,NULL,NULL,Huntsville,NULL,NULL,AL,NULL,35801,NULL,"810 Franklin St, SE, Suite A, Huntsville AL 35801-4310",NULL,NULL
15161,"Emergency Medicine","Walker Urgent & Family Care, LLC",NULL,NULL,NULL,NULL,"Little River",NULL,NULL,SC,NULL,29566,NULL,"1300 Hwy. 17, Little River SC 29566",NULL,NULL
15162,OB/GYN,"Carolina OB/GYN",NULL,NULL,NULL,NULL,"Spartanburg Regional Medical Center",NULL,NULL,SC,NULL,29307,NULL,"1686 Skylyn Drive, Suite 101, Spartanburg Regional Medical Center SC 29307",NULL,NULL
15163,Pediatrics,"Southeastern Gastroenterology",NULL,NULL,NULL,NULL,Columbus,NULL,NULL,GA,NULL,31904,NULL,"2200 Hamilton Road, Suite B, Columbus GA 31904",NULL,NULL
15164,Pulmonology,"East Alabama Medical Center",NULL,2000,"Pepperell Parkway",NULL,Opelika,NULL,"Lee County",AL,US,36801,NULL,"2000 Pepperell Pkwy, Opelika, AL 36801, USA",32.6389351,-85.4046478
15165,"Emergency Medicine","MUSC Orangeburg",NULL,NULL,NULL,NULL,"MUSC Orangeburg",NULL,NULL,SC,NULL,29118,NULL,"3000 St. Matthews Road, MUSC Orangeburg SC 29118",NULL,NULL
15167,"Internal Medicine","Bon Secours Saint Francis Health System",NULL,NULL,NULL,NULL,Greenville,NULL,NULL,SC,NULL,29601,NULL,"1 Saint Francis Drive, Greenville SC 29601",NULL,NULL
15168,"Urology/Urological Surgery","Shoals Urological Associates PC",NULL,NULL,NULL,NULL,Sheffield,NULL,NULL,AL,NULL,35660,NULL,"1015 South Jackson Hwy, Sheffield AL 35660",NULL,NULL
15169,"Emergency Medicine","Mary Washington Hospital",NULL,1001,"Sam Perry Boulevard",NULL,Fredericksburg,NULL,NULL,VA,US,22401,NULL,"1001 Sam Perry Blvd, Fredericksburg, VA 22401, USA",38.3109779,-77.4830933
15170,Pediatrics,"Treasure Coast Community Health",NULL,NULL,"U.S. Highway 1",NULL,Sebastian,NULL,"Indian River County",FL,US,32958,NULL,"US-1, Sebastian, FL 32958, USA",27.7854729,-80.4974060
15171,"Internal Medicine","Beauregard Health System",NULL,600,"South Pine Street",NULL,DeRidder,NULL,"Beauregard Parish",LA,US,70634,4942,"600 S Pine St, DeRidder, LA 70634, USA",30.8414364,-93.2878342
15172,"Family Medicine","Abbeville Area Medical Center",NULL,NULL,NULL,NULL,Abbeville,NULL,NULL,SC,NULL,29620,NULL,"420 Thomson Circle, Abbeville SC 29620",NULL,NULL
15174,anesthesiology,"Mary Washington Hospital",NULL,1001,"Sam Perry Boulevard",NULL,Fredericksburg,NULL,NULL,VA,US,22401,NULL,"1001 Sam Perry Blvd, Fredericksburg, VA 22401, USA",38.3109779,-77.4830933
15175,OB/GYN,"Spartanburg Regional Medical Center",NULL,101,"E Wood St",NULL,Spartanburg,NULL,"Spartanburg County",SC,US,29303,NULL,"101 E Wood St, Spartanburg, SC 29303, USA",34.9671631,-81.9402313
15178,Pediatrics,"W.G. Hefner VA Medical Center",NULL,1408,"N Long St",NULL,Salisbury,Salisbury,"Rowan County",NC,US,28144,3740,"1408 N Long St, Salisbury, NC 28144, USA",35.6751404,-80.4516296
15179,Pediatrics,"Carilion Roanoke Memorial Hospital",NULL,1906,"Belleview Avenue Southeast",NULL,Roanoke,NULL,NULL,VA,US,24014,NULL,"1906 Belleview Ave SE, Roanoke, VA 24014, USA",37.2513466,-79.9417038
15180,Hospitalist,"Cardiology, P.C.",NULL,NULL,NULL,NULL,Birmingham,NULL,NULL,AL,NULL,35211,NULL,"801 Princeton Avenue, S.W., Suite 707, Birmingham AL 35211",NULL,NULL
15181,"Family Medicine","Affinity Health Center - Rock Hill, SC",NULL,NULL,NULL,NULL,"Rock Hill",NULL,NULL,SC,NULL,29730,NULL,"455 Lakeshore Parkway, Rock Hill SC 29730",NULL,NULL
15182,Surgery,"W.G. Hefner VA Medical Center",NULL,1408,"N Long St",NULL,Salisbury,Salisbury,"Rowan County",NC,US,28144,3740,"1408 N Long St, Salisbury, NC 28144, USA",35.6751404,-80.4516296
15183,Nephrology,"Nephrology Associates, P.C.",NULL,NULL,NULL,NULL,Birmingham,NULL,NULL,AL,NULL,35211,NULL,"817 Princeton Avenue SW, Birmingham AL 35211",NULL,NULL
15185,Rheumatology,"Alabama Orthopedic & Spine Center",NULL,NULL,NULL,NULL,Birmingham,NULL,NULL,AL,NULL,35235,NULL,"52 Medical Park East Drive, Suite 115, Birmingham AL 35235",NULL,NULL
15186,"Emergency Medicine","LewisGale Medical Center",NULL,1900,"Electric Road",NULL,Salem,NULL,NULL,VA,US,24153,NULL,"1900 Electric Rd, Salem, VA 24153, USA",37.2634735,-80.0317154
15187,Pediatrics,"Treasure Coast Community Health",NULL,NULL,"U.S. Highway 1",NULL,Sebastian,NULL,"Indian River County",FL,US,32958,NULL,"US-1, Sebastian, FL 32958, USA",27.7854729,-80.4974060
15188,ophthalmology,"Auburn Cataract and Eye Clinic, LLC",NULL,785,"N Dean Rd",NULL,Auburn,NULL,"Lee County",AL,US,36830,NULL,"785 N Dean Rd, Auburn, AL 36830, USA",32.6236954,-85.4618149
15189,"Emergency Medicine","Orange Park Medical Center",NULL,2001,"Kingsley Avenue",NULL,"Orange Park",NULL,"Clay County",FL,US,32073,5156,"2001 Kingsley Ave, Orange Park, FL 32073, USA",30.1663208,-81.7378540
15191,"Emergency Medicine","LewisGale Montgomery",NULL,NULL,NULL,NULL,Blacksburg,NULL,NULL,VA,NULL,24060,NULL,"3700 South Main Street, Blacksburg VA 24060",NULL,NULL
15193,Neurology,"Sentara Behavioral Health Specialists",NULL,504,"Wilborn Avenue",NULL,"South Boston",NULL,"Halifax County",VA,US,24592,NULL,"504 Wilborn Ave, South Boston, VA 24592, USA",36.6990089,-78.9014969
15195,Rheumatology,"Rheumatology Associates PC",NULL,NULL,NULL,NULL,"Mountain Brook",NULL,NULL,AL,NULL,35223,NULL,"12 Office Park Circle, Mountain Brook AL 35223",NULL,NULL
15196,Otolaryngology,"Western Carolina Ear, Nose and Throat",NULL,NULL,NULL,NULL,Clyde,NULL,NULL,NC,NULL,28721,NULL,"63 Haywood Park Drive, Clyde NC 28721",NULL,NULL
15197,OPP/OMT/Neuromusculoskeletal,"Family Osteopathy",NULL,NULL,NULL,NULL,"West Hartford",NULL,NULL,CT,NULL,06117,NULL,"342 N. Main Street, Ste 350, West Hartford CT 06117",NULL,NULL
15198,"Emergency Medicine","Palmetto Health Tuomey",NULL,129,"North Washington Street",NULL,Sumter,NULL,"Sumter County",SC,US,29150,NULL,"129 N Washington St, Sumter, SC 29150, USA",33.9235992,-80.3430099
15199,Otolaryngology,"East Alabama Ear, Nose & Throat",NULL,1965,"1st Ave",NULL,Opelika,NULL,"Lee County",AL,US,36801,5403,"1965 1st Ave, Opelika, AL 36801, USA",32.6346970,-85.4046249
15200,Hospitalist,"Medical Center Enterprise",NULL,400,"North Edwards Street",NULL,Enterprise,NULL,"Coffee County",AL,US,36330,NULL,"400 N Edwards St, Enterprise, AL 36330, USA",31.3186817,-85.8552399
15201,Surgery,"Mid Louisiana Surgical Specialists",NULL,NULL,NULL,NULL,Alexandria,NULL,NULL,LA,NULL,71301,NULL,"3311 Prescott Road, Suite 201, Alexandria LA 71301",NULL,NULL
15203,"Family Medicine","MUSC Primary Care Lancaster",NULL,NULL,NULL,NULL,"MUSC Lancaster",NULL,NULL,SC,NULL,29720,NULL,"201A West Meeting Street, MUSC Lancaster SC 29720",NULL,NULL
15204,OB/GYN,"OB Hospitalist Group",NULL,NULL,NULL,NULL,Hendersonville,NULL,NULL,NC,NULL,28792,NULL,"100 Hospital Drive, Hendersonville NC 28792",NULL,NULL
15205,Pediatrics,"Little Mountain Pediatric & Family Medicine",NULL,NULL,NULL,NULL,"Little Mountain",NULL,NULL,SC,NULL,29075,NULL,"99 N. Mill Street, Little Mountain SC 29075",NULL,NULL
15206,Pediatrics,"Pediatric Healthcare Associates",NULL,1717,"East Bert Kouns Industrial Loop","Springlake, University Terrace",Shreveport,NULL,"Caddo Parish",LA,US,71105,NULL,"1717 E Bert Kouns Industrial Loop, Shreveport, LA 71105, USA",32.4327774,-93.7088089
15207,OB/GYN,"Northern Louisiana Medical Center",NULL,401,"East Vaughn Avenue",NULL,Ruston,NULL,"Lincoln Parish",LA,US,71270,NULL,"401 E Vaughn Ave, Ruston, LA 71270, USA",32.5170860,-92.6336060
15208,Hospitalist,"North Oaks Medical Center",NULL,15837,"Paul Vega MD Drive",NULL,Hammond,NULL,"Tangipahoa Parish",LA,US,70403,NULL,"15837 Paul Vega MD Dr, Hammond, LA 70403, USA",30.4670181,-90.4586868
15209,OB/GYN,"Seasons at Kingsport OB",NULL,NULL,NULL,NULL,Kingsport,NULL,NULL,TN,NULL,37660,NULL,"105 W. Stone Drive, Kingsport TN 37660",NULL,NULL
15210,"Family Medicine","Primary Care Center / Abingdon Physician Partners",NULL,613,"Campus Drive",NULL,Abingdon,NULL,"Washington County",VA,US,24210,NULL,"613 Campus Dr, Abingdon, VA 24210, USA",36.7110367,-81.9942780
15211,"Rural & Community Health","Crestwood Family Practice - Wall Triana",NULL,NULL,NULL,NULL,Huntsville,NULL,NULL,AL,NULL,35824,NULL,"2903 Wall Triana Hwy, Ste 7, Huntsville AL 35824",NULL,NULL
15212,Neonatology/NICU,"ArkLaTex Neonatology",NULL,NULL,NULL,NULL,Shreveport,NULL,NULL,LA,NULL,71118,NULL,"2510 Bert Kouns Industrial Loop, Shreveport LA 71118",NULL,NULL
15213,"Family Medicine","Family Medicine of Lake Ridge","STE 201",3401,"Commission Court",NULL,Woodbridge,NULL,"Prince William County",VA,US,22192,1771,"3401 Commission Ct STE 201, Woodbridge, VA 22192, USA",38.6859894,-77.3136978
15214,"Internal Medicine","Carilion Clinic",NULL,1906,"Belleview Ave SE",NULL,Roanoke,NULL,NULL,VA,US,24014,NULL,"1906 Belleview Ave SE, Roanoke, VA 24014, USA",37.2512550,-79.9422150
15215,"Emergency Medicine","Clinch Valley Medical Center",NULL,6801,"Governor G C Peery Highway",NULL,Richlands,Northwestern,"Tazewell County",VA,US,24641,NULL,"6801 Governor G C Peery Highway, Richlands, VA 24641, USA",37.0945854,-81.8199692
15216,"Emergency Medicine","Bon Secours Saint Francis Health System",NULL,NULL,NULL,NULL,Greenville,NULL,NULL,SC,NULL,29601,NULL,"1 Saint Francis Drive, Greenville SC 29601",NULL,NULL
15217,OB/GYN,"Baton Rouge General",NULL,NULL,NULL,NULL,"Baton Rouge",NULL,NULL,LA,NULL,70809,NULL,"8585 Picardy Avenue, Baton Rouge LA 70809",NULL,NULL
15218,"Internal Medicine","Baton Rouge Family Medical Center","Suite 100",8595,"Picardy Avenue","South Baton Rouge","Baton Rouge",NULL,"East Baton Rouge Parish",LA,US,70809,NULL,"8595 Picardy Ave Suite 100, Baton Rouge, LA 70809, USA",30.3934994,-91.0937805
15219,"Internal Medicine","Pulaski Health & Rehab",NULL,2401,"Lee Hwy",NULL,Pulaski,Massie,"Pulaski County",VA,US,24301,2325,"2401 Lee Hwy, Pulaski, VA 24301, USA",37.0694199,-80.7593536
15220,OB/GYN,"Affinity Women's Health",NULL,NULL,NULL,NULL,Monroe,NULL,NULL,LA,NULL,71201,NULL,"2516 Broadmoor Blvd, Suite 3C2, Monroe LA 71201",NULL,NULL
15221,OB/GYN,"Cahaba Medical Care - Bessemer","Suite 310",975,"9th Avenue Southwest",NULL,Bessemer,NULL,"Jefferson County",AL,US,35022,NULL,"975 9th Ave SW Suite 310, Bessemer, AL 35022, USA",33.3729057,-86.9909210
15222,"Family Medicine","Avoyelles Rural Health Clinic","STE 300",4239,"Louisiana 1192",NULL,Marksville,NULL,"Avoyelles Parish",LA,US,71351,NULL,"4239 LA-1192 STE 300, Marksville, LA 71351, USA",31.1429977,-92.0637741
15223,Pediatrics,"Decatur Morgan Pediatrics","Suite 210",1215,"7th Street Southeast",NULL,Decatur,NULL,"Morgan County",AL,US,35601,NULL,"1215 7th St SE Suite 210, Decatur, AL 35601, USA",34.5908394,-86.9711456
15224,"Emergency Medicine","Gadsden Regional Medical Center",NULL,1007,"Goodyear Avenue",NULL,Gadsden,NULL,"Etowah County",AL,US,35903,NULL,"1007 Goodyear Ave, Gadsden, AL 35903, USA",34.0077782,-85.9657364
15225,Surgery,"Carilion Surgical Care, New River Valley",NULL,NULL,NULL,NULL,Christiansburg,NULL,NULL,VA,NULL,24073,NULL,"2900 Lamb Circle, Suite 302, Christiansburg VA 24073",NULL,NULL
15226,"Orthopedic Surgery","WellSmart Ortho Spine Clinic",NULL,NULL,NULL,NULL,Opelousas,NULL,NULL,LA,NULL,70570,NULL,"1233 Wayne Gilmore Circle, Suite 250A, Opelousas LA 70570",NULL,NULL
15227,"Family Medicine","West Carroll Medical Clinic",NULL,502,"Ross Street",NULL,"Oak Grove",NULL,"West Carroll Parish",LA,US,71263,9706,"502 Ross St, Oak Grove, LA 71263, USA",32.8654747,-91.3826828
15228,"Family Medicine","Primary Medical Associates-EAMC",NULL,NULL,NULL,NULL,Auburn,NULL,NULL,AL,NULL,36830,NULL,"1171 Gatewood Drive, Bld #102, Auburn AL 36830",NULL,NULL
15229,"Emergency Medicine","Grand Strand Medical Center",NULL,809,"82nd Parkway",NULL,"Myrtle Beach",NULL,"Horry County",SC,US,29572,NULL,"809 82nd Pkwy, Myrtle Beach, SC 29572, USA",33.7583427,-78.8200989
15231,anesthesiology,"Palmetto Health Tuomey",NULL,129,"North Washington Street",NULL,Sumter,NULL,"Sumter County",SC,US,29150,NULL,"129 N Washington St, Sumter, SC 29150, USA",33.9235992,-80.3430099
